"year" "month" "y" "duration" "Ngillnets" "TC.tspp" "bathymetry" "X" "Y" "latitude" "longitude"
2009 8 0 949.92 51.27 2492.37 -1070.81 934.434606856826 7443.75388021057 66.8 -59.0833333333333
2009 8 0 996.76 52.17 2878.94 -876.35 932.414376415723 7437.77274365996 66.75 -59.15
2009 8 2 1572.88 29.25 2413.25 -1313.56 875.341714728788 7634.27420133779 68.5666666666667 -59.7666666666667
2009 8 0 1086.21 39.44 8782.43 -977.97 880.856091286459 7652.06761935814 68.7166666666667 -59.5666666666667
2009 8 0 2688.26 46.88 5546.61 -1211.01 875.502419754096 7628.65051437451 68.5166666666667 -59.7833333333333
2009 8 0 710.01 46.71 1099.61 -806.5 963.100843921047 7450.40676281172 66.8166666666667 -58.4166666666667
2009 8 1 686.41 50.6 1473.37 -982.99 958.134540056781 7453.33730848825 66.85 -58.5166666666667
2009 8 0 1162.38 54.52 2137.63 -1104.65 955.131488425392 7462.27389498975 66.9333333333333 -58.55
2009 8 0 1163.54 52.19 2439.53 -1032.66 961.117688175951 7457.62642789374 66.8833333333333 -58.4333333333333
2009 8 0 1113.06 51.11 2306.13 -917.56 953.488522924711 7454.4398023398 66.8666666666667 -58.6166666666667
2009 8 0 1329.92 49.68 2738.05 -1121.47 946.071123926304 7458.86419328791 66.9166666666667 -58.7666666666667
2009 8 0 1223.29 45.26 2566.48 -903.02 930.090228553838 7433.63229679192 66.7166666666667 -59.2166666666667
2009 8 0 1294.07 53.02 4134.06 -885.51 935.183848348956 7434.44397481247 66.7166666666667 -59.1
2009 8 0 1188.41 48.3 2324.89 -885.9 937.958896932835 7431.11772015473 66.6833333333333 -59.05
2009 8 0 1325.65 45.06 3065.27 -1014.17 925.570960399023 7429.1509893134 66.6833333333333 -59.3333333333333
2009 8 0 1438.18 54.43 2903.62 -989.05 964.090074526056 7461.9189914286 66.9166666666667 -58.35
2009 8 0 959.02 12.65 2697.33 -1198.08 876.17685755175 7651.34776240453 68.7166666666667 -59.6833333333333
2009 8 0 1113.64 30.67 6584.9 -1065.95 877.12718065732 7649.60992520682 68.7 -59.6666666666667
2009 8 0 1217.97 47.84 3986.94 -950.05 933.880723055485 7428.57816695064 66.6666666666667 -59.15
2009 8 0 1215.45 41.99 8043.6 -1275.77 877.333817286228 7657.1751290074 68.7666666666667 -59.6333333333333
2009 8 0 1522.69 40.9 5540.21 -1131.9 875.56971103173 7641.83999759516 68.6333333333333 -59.7333333333333
2009 8 0 2483.86 44.11 4618.64 -1276.91 874.983562472489 7622.92478492237 68.4666666666667 -59.8166666666667
2009 8 0 1552.39 48.37 3869.87 -990.66 878.145218437251 7638.46629652108 68.6 -59.6833333333333
2009 8 0 2165.24 45.13 10059.54 -1141.38 878.182386414114 7651.65517776988 68.7166666666667 -59.6333333333333
2009 8 0 980.53 50.55 3334.48 -797.93 879.760844722238 7614.23315213021 68.3833333333333 -59.7333333333333
2009 8 0 1007.56 54.24 3173.06 -1122.53 876.214401164332 7619.34510936818 68.4333333333333 -59.8
2009 8 0 687.21 50.35 2792.11 -1215.91 875.009709244769 7613.51709500285 68.3833333333333 -59.85
2009 8 0 782.47 47.28 2815.07 -1205.54 879.23787244483 7608.50572967017 68.3333333333333 -59.7666666666667
2009 8 0 1532.6 36.03 5915.71 -982.04 879.90336892898 7653.80402775558 68.7333333333333 -59.5833333333333
2009 8 4 892.32 51.75 3659.47 -648.16 682.960265504374 7627.63462494623 68.7 -64.4833333333333
2009 8 1 921.68 46.12 1402.92 -640.84 682.42210775955 7625.73098421538 68.6833333333333 -64.5
2009 8 9 1204.5 46.15 1083.81 -357.73 678.772912465377 7619.87460807073 68.6333333333333 -64.6
2009 8 6 1245.34 52.73 3412.51 -974.71 684.18207911849 7620.26811042955 68.6333333333333 -64.4666666666667
2009 8 0 1117.64 52.26 1786.14 -556.96 681.747328041156 7616.36154094113 68.6 -64.5333333333333
2009 8 0 2434.92 45.78 4837.19 -1187.74 877.40893934973 7647.76979277331 68.6833333333333 -59.6666666666667
2009 8 0 2766.5 45.05 4695.27 -1103.17 877.972363493729 7644.08951015813 68.65 -59.6666666666667
2009 8 0 1496.58 19.82 2339.76 -972.86 878.034252128907 7634.68313292619 68.5666666666667 -59.7
2009 8 0 1422.36 49.4 9674.75 -1153.81 876.458145077626 7649.50757064323 68.7 -59.6833333333333
2009 8 0 510.25 51.19 2286.05 -766.05 880.196626975506 7606.76800047664 68.3166666666667 -59.75
2009 8 1 616.18 47.37 1490.69 -815.32 881.435331288826 7603.19004628659 68.2833333333333 -59.7333333333333
2009 8 1 787.18 48.62 1539.14 -948.69 881.993242284717 7599.50896409154 68.25 -59.7333333333333
2009 8 0 834.48 52.43 2559.64 -1125.35 877.344959947727 7602.57343483746 68.2833333333333 -59.8333333333333
2009 8 0 669.99 46.97 2099.13 -1166.37 876.792935310041 7606.25525730823 68.3166666666667 -59.8333333333333
2009 8 0 894.7 45.26 2570.02 -1334.3 874.330881827471 7613.41554046765 68.3833333333333 -59.8666666666667
2009 8 0 998.27 45.72 5046.48 -1360.55 873.92667935502 7611.47309516595 68.3666666666667 -59.8833333333333
2009 8 0 2119.45 24.39 6799.22 -982.42 880.571257041627 7653.90734585346 68.7333333333333 -59.5666666666667
2009 8 0 2327.26 16.33 4789.26 -1258.96 877.333817286228 7657.1751290074 68.7666666666667 -59.6333333333333
2009 8 0 918.75 54.83 5214.84 -1214.3 873.780490158935 7617.09754864451 68.4166666666667 -59.8666666666667
2009 8 0 972.44 45.28 3614.17 -1127.46 873.906797018423 7620.88083565479 68.45 -59.85
2009 9 0 620.81 53.62 1437.77 -969.71 654.530462938903 7711.38975285216 69.4666666666667 -65.05
2009 9 3 655.38 46.77 1633.19 -1072.03 658.031532159705 7707.89246243757 69.4333333333333 -64.9666666666667
2009 9 1 879.38 51.6 2139.66 -884.95 663.248881255177 7708.24261066121 69.4333333333333 -64.8333333333333
2009 9 0 915.69 49.56 2556.85 -984.67 666.638419937961 7706.61258427459 69.4166666666667 -64.75
2009 9 0 978.06 48.16 3789.11 -1144.61 671.338779264186 7705.08030639018 69.4 -64.6333333333333
2009 9 0 869.22 46.67 4110.84 -892.86 686.330616972169 7627.88497554164 68.7 -64.4
2009 9 0 880.12 49.3 1860.91 -790.16 685.795033182487 7625.98057776994 68.6833333333333 -64.4166666666667
2009 9 0 1185.46 49.35 6676.15 -1208.22 874.201296761311 7609.63201401198 68.35 -59.8833333333333
2009 9 0 1653.79 54.99 3186.94 -1092.63 878.524771558891 7617.81142051215 68.4166666666667 -59.75
2009 9 2 2145.12 42.44 6665.93 -1063.44 879.207185303363 7640.51206727688 68.6166666666667 -59.65
2009 9 0 1213.76 48.37 4329.31 -837.71 879.667720091932 7601.04017619166 68.2666666666667 -59.7833333333333
2009 9 0 2579.55 45.06 7997.24 -1136.73 874.50603281784 7639.79587001285 68.6166666666667 -59.7666666666667
2009 9 0 774.84 47.9 1415.3 -1316.12 691.865564969432 7626.44138173461 68.6833333333333 -64.2666666666667
2009 9 0 2340.51 50.55 2813 -1247.97 692.396513131968 7628.34713479427 68.7 -64.25
2009 9 0 2512.79 47.66 4693.84 -1124.94 661.819099436893 7710.00886579323 69.45 -64.8666666666667
2009 9 0 2735.88 54.45 5506.11 -1092.14 659.864126182284 7709.87738115074 69.45 -64.9166666666667
2009 9 0 1386.28 46.27 3771.3 -1289.83 872.150531531823 7618.73636880665 68.4333333333333 -59.9
2009 9 0 1512.2 49.56 4955.16 -1382.87 870.651741055856 7624.15908041094 68.4833333333333 -59.9166666666667
2009 9 0 1632.44 51.54 4430.87 -1322.82 874.330881827471 7613.41554046765 68.3833333333333 -59.8666666666667
2009 9 0 1606.63 51.12 3943.1 -1374.17 873.247304082994 7611.3718472756 68.3666666666667 -59.9
2009 9 0 2648.75 35.48 5113.16 -1128.45 874.550264304105 7630.38943901795 68.5333333333333 -59.8
2009 9 0 2802.89 36.19 6158.07 -1168.18 879.235456877906 7653.70089199359 68.7333333333333 -59.6
2009 9 0 2317.92 53.83 7813.43 -1198.98 666.380339966581 7710.32188347123 69.45 -64.75
2009 9 0 2594.56 50.12 3148.07 -1121.79 676.699100940895 7703.60523305067 69.3833333333333 -64.5
2009 9 1 2563.44 51.71 3157.46 -1094.47 675.39222329699 7703.50932452416 69.3833333333333 -64.5333333333333
2009 9 0 1275.36 47.24 2186.36 -809.4 882.56443809016 7641.02913192267 68.6166666666667 -59.5666666666667
2009 9 0 1252.13 46.03 6546.22 -1095.59 872.64880102713 7633.86820635836 68.5666666666667 -59.8333333333333
2009 9 0 2095.92 46.1 5443.17 -1001.36 876.967533012247 7632.63786117448 68.55 -59.7333333333333
2009 9 0 1627.93 48.76 4674.05 -1471.32 871.178812131004 7629.88360219556 68.5333333333333 -59.8833333333333
2009 9 0 1664.63 53.42 6769.65 -1219.63 872.424770792848 7616.89524668214 68.4166666666667 -59.9
2009 9 0 2064.08 50.39 3024.36 -1275.65 672.644778844606 7705.17401447868 69.4 -64.6
2009 9 0 1677.8 49.91 9251.49 -1252.07 875.895539050432 7653.18794829242 68.7333333333333 -59.6833333333333
2009 9 0 1952.47 54.88 4416.15 -1037.71 880.187700941353 7651.96423527769 68.7166666666667 -59.5833333333333
2009 9 0 1561.66 53.28 3764.15 -1277.39 872.55312997965 7620.6784177997 68.45 -59.8833333333333
2009 9 0 2600.48 46.47 2842.55 -952.31 668.857170698293 7703.04047260592 69.3833333333333 -64.7
2009 9 1 2521.99 46.82 2405.5 -1038.95 670.553710141456 7706.88818314853 69.4166666666667 -64.65
2009 9 0 1275.78 49.07 3266.82 -1153.61 873.630991801756 7622.72175681796 68.4666666666667 -59.85
2009 9 0 1741.03 45.08 9459.87 -1051.36 877.081117970807 7636.42099319671 68.5833333333333 -59.7166666666667
2009 9 0 1494.1 52.86 4028.22 -1159.97 877.877421408992 7608.30057449362 68.3333333333333 -59.8
2009 9 0 1626.52 50.65 4027.61 -1096.82 879.39025163517 7602.88090566345 68.2833333333333 -59.7833333333333
2009 9 0 1818.88 47.65 5260.64 -1259.6 875.120002886622 7649.30340927157 68.7 -59.7166666666667
2009 9 0 1720.51 53.27 9522.66 -1205.82 875.68047632465 7645.62274807015 68.6666666666667 -59.7166666666667
2009 9 0 1394.64 48.25 3837.57 -970.7 877.169379976798 7617.60653412655 68.4166666666667 -59.7833333333333
2009 9 0 1768.5 54.95 8149.61 -977.18 879.596045467158 7642.45513949371 68.6333333333333 -59.6333333333333
2009 9 0 1266.88 47.39 5461.09 -1238.61 871.02668533455 7635.50725589575 68.5833333333333 -59.8666666666667
2009 9 0 1414.78 23.38 5536.59 -910.8 880.086852500432 7648.18129883546 68.6833333333333 -59.6
2009 9 0 1598.54 19.05 4672.48 -1053.95 877.796192502497 7649.71246235297 68.7 -59.65
2009 9 0 1562.91 53.56 6084.63 -1440.51 869.556116395257 7631.52370091215 68.55 -59.9166666666667
2009 9 0 1517.78 45.01 3852.6 -1229.39 869.429081462631 7627.74109002263 68.5166666666667 -59.9333333333333
2009 9 0 988.45 47.69 2998.88 -1226.35 873.652031095265 7613.31417077281 68.3833333333333 -59.8833333333333
2009 9 0 1840.29 49.61 8976.12 -1440.52 875.614189597089 7655.02812831072 68.75 -59.6833333333333
2009 9 0 698.97 51.38 5369.78 -1247.07 873.102642106963 7616.99630535936 68.4166666666667 -59.8833333333333
2009 9 0 1270.3 45.97 2476.65 -1195.15 663.773979662106 7710.14194992219 69.45 -64.8166666666667
2009 9 1 1208.74 48.17 2360.48 -981.32 666.638419937961 7706.61258427459 69.4166666666667 -64.75
2009 9 0 1391.5 50.76 3685.89 -1127.27 662.218670827044 7713.76271413415 69.4833333333333 -64.85
2009 9 0 867.46 51.64 3253.96 -1220.86 661.191361353481 7719.28318799737 69.5333333333333 -64.8666666666667
2009 9 0 1826.75 52.91 9769.95 -1041.34 880.187700941353 7651.96423527769 68.7166666666667 -59.5833333333333
2009 9 0 1805.7 46.18 4350.59 -1400.34 873.795505637009 7607.6895534422 68.3333333333333 -59.9
2009 9 0 2177.9 47.31 4791.94 -1375.05 873.247304082994 7611.3718472756 68.3666666666667 -59.9
2009 9 0 1212.52 48.51 2676.46 -1035.78 665.72876572967 7710.27663351085 69.45 -64.7666666666667
2009 9 0 2090.23 49.58 5642.91 -961.33 877.641157359786 7632.74025042062 68.55 -59.7166666666667
2009 9 1 2475.78 45.72 7035.71 -999.13 875.735852890883 7636.21665651225 68.5833333333333 -59.75
2009 9 2 2387.58 47.43 5059.46 -1088.71 875.981314936023 7602.36938197489 68.2833333333333 -59.8666666666667
2009 9 0 2346.35 50.18 4657.1 -1192.69 875.431294399524 7606.05145716108 68.3166666666667 -59.8666666666667
2009 9 0 2334.48 50.01 5383.59 -1222.63 873.229975146799 7620.7795345414 68.45 -59.8666666666667
2009 9 0 1977.91 41.4 5000.69 -997.48 876.240825981969 7641.94206359919 68.6333333333333 -59.7166666666667
2009 9 0 1121.97 47 3339.97 -1321.13 659.616107867164 7713.58728038185 69.4833333333333 -64.9166666666667
2009 9 0 1092.32 50.23 2725.2 -1419.79 677.078318488146 7707.36175012796 69.4166666666667 -64.4833333333333
2009 9 0 1694.37 47.47 5460.88 -1363.51 869.955513779439 7633.46514810825 68.5666666666667 -59.9
2009 9 0 2748.8 47.62 7618.15 -1327.21 870.795722147637 7618.53493120722 68.4333333333333 -59.9333333333333
2009 9 0 3046.65 53.01 5838.52 -1223.88 872.698979320297 7615.05411905445 68.4 -59.9
2009 9 0 1156.13 49.06 1483.18 -1452.28 672.895490837116 7710.78415716133 69.45 -64.5833333333333
2009 9 1 1071.78 47.66 2278.4 -1442 674.98544513048 7709.07205738629 69.4333333333333 -64.5333333333333
2009 9 0 784.92 45.5 11151.35 -1179.6 876.38442222406 7658.91270880983 68.7833333333333 -59.65
2009 9 0 2454.62 53.12 7295.33 -1380.42 875.400255066558 7647.46308157766 68.6833333333333 -59.7166666666667
2009 9 0 1955.36 39.3 4660.88 -1124 879.235456877906 7653.70089199359 68.7333333333333 -59.6
2009 9 0 880.49 50.89 2167.53 -1349.07 661.588264498445 7723.03690592611 69.5666666666667 -64.85
2009 9 0 1157.42 45.38 3872.42 -1409.83 658.100492218403 7726.52877256029 69.6 -64.9333333333333
2009 9 0 1949.43 47.87 3392.27 -1010.58 877.301821568411 7643.98696008088 68.65 -59.6833333333333
2009 9 0 2056.32 41.95 7146.99 -1197.36 877.12718065732 7649.60992520682 68.7 -59.6666666666667
2009 9 0 1035.37 47.92 1693.88 -1295.47 662.362963947196 7721.22624763621 69.55 -64.8333333333333
2009 9 0 1129.67 54.6 1250.25 -1225.77 663.138651528811 7719.41582755145 69.5333333333333 -64.8166666666667
2009 9 0 1437.22 51.29 6609.85 -1212.54 872.527462984523 7630.0853855782 68.5333333333333 -59.85
2009 9 0 951.77 52.59 1015.96 -1208.28 665.077180905428 7710.23156126522 69.45 -64.7833333333333
2009 9 2 876.13 47.26 1051.25 -1056.99 661.042437815411 7711.81975019831 69.4666666666667 -64.8833333333333
2009 9 0 1845.27 54.31 2310.84 -1165.17 661.44249791441 7715.57345391298 69.5 -64.8666666666667
2009 9 0 1959.9 53.78 2255.22 -1205.93 660.266764020068 7713.63087259387 69.4833333333333 -64.9
2009 9 0 1774.37 54.12 4102.81 -961.72 880.349937854075 7601.14310118883 68.2666666666667 -59.7666666666667
2009 9 0 1641.48 48.9 5707.95 -1262.29 873.795505637009 7607.6895534422 68.3333333333333 -59.9
2009 9 0 1995.42 48.71 4897.18 -1231.77 873.92667935502 7611.47309516595 68.3666666666667 -59.8833333333333
2009 9 0 1582.35 23.96 3538.78 -1255.78 877.231577523948 7653.39257874308 68.7333333333333 -59.65
2009 9 0 3397.73 25.71 3205.6 -1034.81 879.519286652263 7651.86103365148 68.7166666666667 -59.6
2009 9 0 1282.74 39.12 5036.86 -1316.34 873.834345248454 7639.69428884104 68.6166666666667 -59.7833333333333
2009 9 0 1243.21 36.27 5675.96 -1324.8 874.898572497482 7641.73811465396 68.6333333333333 -59.75
2009 9 0 594.71 40.67 7316.22 -1316.43 876.66683833696 7657.07267138491 68.7666666666667 -59.65
2009 9 3 1419.07 53.14 4757.84 -1201.29 877.068963178508 7604.41434890386 68.3 -59.8333333333333
2009 9 0 1541.02 50.72 4909.92 -1205.39 879.39025163517 7602.88090566345 68.2833333333333 -59.7833333333333
2009 9 0 1866.52 47.36 5308.52 -1094.31 964.489684260227 7480.89626409417 67.0833333333333 -58.2666666666667
2009 9 0 2209.86 46.14 11043.57 -968.8 968.84834753704 7485.44445587824 67.1166666666667 -58.15
2009 9 0 2307.26 53.27 5948.34 -1122.52 873.717778703242 7635.91152712832 68.5833333333333 -59.8
2009 9 0 2437.15 54.4 6036.77 -1241.11 872.803391335424 7628.24448676488 68.5166666666667 -59.85
2009 9 0 697.12 36.25 4385.1 -1173.31 876.563570148962 7653.29017234478 68.7333333333333 -59.6666666666667
2009 9 0 1284.08 33.6 5532.72 -1124.64 878.56752093139 7653.59793856949 68.7333333333333 -59.6166666666667
2009 9 0 1478.52 53.74 3903.31 -1317.04 874.706723322408 7624.76557319545 68.4833333333333 -59.8166666666667
2009 9 0 1534.91 48.52 4047.25 -1189.53 872.278327796135 7622.51946572384 68.4666666666667 -59.8833333333333
2009 9 0 1049.15 48.07 4811.73 -990.42 944.933002019755 7456.78763438624 66.9 -58.8
2009 9 0 1167.46 53.71 4301 -958.12 951.321373555721 7454.07553353818 66.8666666666667 -58.6666666666667
2009 9 0 1291.63 54.23 6348.28 -1006.8 936.739721106096 7447.89818062836 66.8333333333333 -59.0166666666667
2009 9 0 1311.44 19.96 2639.21 -1083.92 944.398824571049 7451.03639623162 66.85 -58.8333333333333
2009 9 0 1647.46 29.95 1982.77 -1021.77 946.986352228487 7453.35226582809 66.8666666666667 -58.7666666666667
2009 9 0 1422.56 46.85 4828.8 -916.03 960.710596372412 7455.66671802519 66.8666666666667 -58.45
2009 9 0 1836.84 47.62 4984.36 -1057.95 958.325856711858 7460.92820733147 66.9166666666667 -58.4833333333333
2009 9 0 2462.69 48.48 4480.93 -1329.88 873.201753462214 7630.18655294453 68.5333333333333 -59.8333333333333
2009 9 0 1409.27 43.6 6948.07 -852.4 880.086852500432 7648.18129883546 68.6833333333333 -59.6
2009 9 0 1570.25 46.4 8142.82 -1366.18 870.795722147637 7618.53493120722 68.4333333333333 -59.9333333333333
2009 9 0 1293.6 20.9 5273.75 -1289.21 879.619005664664 7655.64381416078 68.75 -59.5833333333333
2009 9 0 1460.93 20.26 4401.14 -1192.74 878.000772437132 7657.27776873497 68.7666666666667 -59.6166666666667
2009 9 0 1622.34 47.66 4879.05 -989.41 877.724784901534 7613.92516151178 68.3833333333333 -59.7833333333333
2009 9 0 2127.23 47.48 6825.3 -960.71 879.313376049057 7644.2951591217 68.65 -59.6333333333333
2009 9 0 2277.56 46.85 3055.11 -1010.66 876.739401604639 7647.66737300472 68.6833333333333 -59.6833333333333
2009 9 0 1463.47 48.9 8888.14 -1326.84 872.434680643406 7607.48736129762 68.3333333333333 -59.9333333333333
2009 9 0 1838.56 54.92 6395.84 -1318.41 874.891538387517 7600.32489950023 68.2666666666667 -59.9
2009 9 0 1415.04 37.17 4783.35 -1188.26 873.834345248454 7639.69428884104 68.6166666666667 -59.7833333333333
2009 9 0 1364.72 19.62 2047.97 -845.49 880.443866167458 7636.93504462972 68.5833333333333 -59.6333333333333
2009 9 0 1540.59 17.6 2660.83 -954.36 878.145218437251 7638.46629652108 68.6 -59.6833333333333
2009 9 0 1660.59 52.12 4793.99 -1329.12 872.567905577615 7611.27078434615 68.3666666666667 -59.9166666666667
2009 9 0 1272.57 54.12 3747.06 -1024 968.651307931394 7494.86919924689 67.2 -58.1166666666667
2009 9 0 1337.53 49.16 3877.65 -1123.25 966.127893683923 7492.53154264647 67.1833333333333 -58.1833333333333
2009 9 0 1338.54 52.85 3783.11 -1130.69 946.376236499022 7457.02689248653 66.9 -58.7666666666667
2009 9 0 1469.32 46.54 3932.8 -1001.3 945.959212231204 7455.0697893135 66.8833333333333 -58.7833333333333
2009 9 0 1382.85 24.37 3226.14 -973.28 877.582984958345 7642.14674478795 68.6333333333333 -59.6833333333333
2009 9 0 1731.08 16.5 4166.83 -1198.79 875.56971103173 7641.83999759516 68.6333333333333 -59.7333333333333
2009 9 0 1833.47 50.19 6234.32 -1269.07 874.069560153609 7605.84839824633 68.3166666666667 -59.9
2009 9 0 1916.53 45.68 5512.58 -1399.55 874.343583799463 7604.00723752636 68.3 -59.9
2009 9 0 1408.7 53.11 3179.85 -956.14 936.739721106096 7447.89818062836 66.8333333333333 -59.0166666666667
2009 10 0 1365.78 34.81 4702.27 -1158.92 878.56752093139 7653.59793856949 68.7333333333333 -59.6166666666667
2009 10 0 1826.51 46.55 5444.4 -1342.25 870.651741055856 7624.15908041094 68.4833333333333 -59.9166666666667
2009 10 0 1280.02 45.67 3326.87 -987.19 937.761660694264 7446.1771659786 66.8166666666667 -59
2009 10 0 1208.88 49.37 4038.92 -928.88 960.396126979525 7457.50273259405 66.8833333333333 -58.45
2009 10 0 1560.55 24.17 2876.72 -839.41 880.086852500432 7648.18129883546 68.6833333333333 -59.6
2009 10 0 1502.7 17.15 3339.92 -1055.52 877.796192502497 7649.71246235297 68.7 -59.65
2009 10 0 1585.53 49.06 6101.25 -1254.11 870.24915753915 7622.2174110086 68.4666666666667 -59.9333333333333
2009 10 0 1323.53 49.12 3773.49 -1040.31 952.559892634783 7459.94989238042 66.9166666666667 -58.6166666666667
2009 10 0 1211.19 54.77 4849.66 -1136.36 965.204982382421 7481.02125040563 67.0833333333333 -58.25
2009 10 0 1739.27 47.21 5704.64 -1300.16 870.795722147637 7618.53493120722 68.4333333333333 -59.9333333333333
2009 10 0 1800.52 52.37 3820.13 -1203.46 871.746876259729 7616.79437261462 68.4166666666667 -59.9166666666667
2009 10 0 1111.84 53.24 5506.43 -1221.74 964.563108874481 7484.69133345193 67.1166666666667 -58.25
2009 10 0 1217.41 19.62 2501.76 -1065.15 878.951595901521 7655.54074429698 68.75 -59.6
2009 10 0 1392.07 20.23 5123.69 -1196.91 876.66683833696 7657.07267138491 68.7666666666667 -59.65
2009 10 0 1206.67 51.92 2791.02 -1087.6 962.420112728523 7484.31738386086 67.1166666666667 -58.3
2009 10 0 1127.98 47.84 4603.94 -1097.03 960.110323958947 7493.36959126943 67.2 -58.3166666666667
2009 10 0 981.24 47.71 1949.09 -1280.03 874.946518481072 7632.33179535564 68.55 -59.7833333333333
2009 10 0 929.87 53.32 2624.44 -1211.64 872.095725668879 7637.54983735311 68.6 -59.8333333333333
2009 10 0 875.66 51.8 7909.89 -1347.79 870.353853746241 7635.40664666195 68.5833333333333 -59.8833333333333
2009 10 0 1450.16 38.35 3681.48 -1287.4 871.81914195118 7639.39064445234 68.6166666666667 -59.8333333333333
2009 10 0 1238.72 48.44 3390.11 -1071.63 936.867603156902 7451.69196764862 66.8666666666667 -59
2009 10 0 1245.9 47.97 2857.03 -943.79 939.880850556491 7455.95637244279 66.9 -58.9166666666667
2009 10 0 1114.89 53.22 5925.85 -1067.81 875.895539050432 7653.18794829242 68.7333333333333 -59.6833333333333
2009 10 0 1213.96 50.01 2370.16 -1480.12 870.103989816299 7627.84140155953 68.5166666666667 -59.9166666666667
2009 10 0 1997.86 39.97 3572.25 -968.36 877.753715068054 7636.52343666179 68.5833333333333 -59.7
2009 10 0 1170.42 48.64 2889.7 -1083.72 963.600015651839 7490.19638658715 67.1666666666667 -58.25
2009 10 0 1228.29 53.49 4190.29 -1196.4 957.974452316109 7492.99902923413 67.2 -58.3666666666667
2009 10 0 724.77 48.14 1684.99 -1223.23 874.730646359567 7647.36120992315 68.6833333333333 -59.7333333333333
2009 10 0 1228.03 47.12 1922.37 -1278.52 870.903856596538 7631.72462252491 68.55 -59.8833333333333
2009 10 0 2089.56 50.86 2444.11 -869.07 879.983846593003 7644.39825800409 68.65 -59.6166666666667
2009 10 0 1610.86 48.08 4549.02 -1233.25 873.556224849063 7641.5348979677 68.6333333333333 -59.7833333333333
2009 10 0 2188.01 46.25 6214.27 -971.82 962.560728253103 7457.87440364984 66.8833333333333 -58.4
2009 10 0 2747.29 48.78 5906.12 -1030.61 949.16447871104 7466.93372636262 66.9833333333333 -58.6666666666667
2009 10 0 1050.24 51.72 3189.63 -1172.68 875.120002886622 7649.30340927157 68.7 -59.7166666666667
2009 10 0 847.92 42.19 4435.98 -1322.39 874.619417219903 7643.57858918105 68.65 -59.75
2009 10 0 1758.67 50.05 2847.84 -1230.32 869.955513779439 7633.46514810825 68.5666666666667 -59.9
2009 10 0 2154.05 45.27 3855.47 -1248.17 962.814473238217 7486.27701049843 67.1333333333333 -58.2833333333333
2009 10 0 2946.98 49.96 5615.29 -1049.18 969.17228490403 7483.60985060425 67.1 -58.15
2009 10 0 1454.34 35.95 2504.4 -1289.18 870.078806476258 7637.24765047673 68.6 -59.8833333333333
2009 10 2 1546.98 48.81 4211.06 -1057.53 879.90336892898 7653.80402775558 68.7333333333333 -59.5833333333333
2009 10 0 2046.6 51.98 3685.23 -1205.37 959.471901499421 7497.04011402151 67.2333333333333 -58.3166666666667
2009 10 0 2211.01 51.89 9166.16 -1089.75 963.669555960108 7493.99105246637 67.2 -58.2333333333333
2009 10 0 1542.76 49.78 5960.29 -1273.09 875.614189597089 7655.02812831072 68.75 -59.6833333333333
2009 10 0 1701.13 47.73 7674.52 -1222.06 876.84539091591 7651.45005172937 68.7166666666667 -59.6666666666667
2009 10 0 2178.64 52.57 5479.02 -1452.4 871.47313842525 7618.63555775978 68.4333333333333 -59.9166666666667
2009 10 0 2496.69 47.48 5826.17 -1454.53 870.92557080048 7622.31791165448 68.4666666666667 -59.9166666666667
2009 10 0 2652.79 50.21 8373.81 -1162.18 938.858861634034 7457.67637164256 66.9166666666667 -58.9333333333333
2009 10 0 2849.29 51.13 6504.81 -999.42 943.300366502625 7462.18078225683 66.95 -58.8166666666667
2009 10 0 1805.92 45.95 5460.08 -989.32 876.408497230733 7636.31873314623 68.5833333333333 -59.7333333333333
2009 10 0 2007.75 50.66 3609.7 -964.11 877.192547632825 7640.20402652698 68.6166666666667 -59.7
2009 10 0 1573.41 45.17 3922.29 -1282.86 872.841520545644 7609.42957730077 68.35 -59.9166666666667
2009 10 0 1916.14 47 4017.06 -1341.41 873.377352004944 7615.15524083612 68.4 -59.8833333333333
2009 10 0 2241.73 49.18 4711.56 -1333.07 956.550400106394 7492.75295235088 67.2 -58.4
2009 10 0 2468.48 47.06 4427.32 -1287.68 950.051854753484 7487.86146849153 67.1666666666667 -58.5666666666667
2009 10 0 1358.34 48.77 4412.74 -1299.35 873.112612665829 7648.99853663254 68.7 -59.7666666666667
2009 10 0 1513.57 45.76 5954.37 -1282.61 873.670073132426 7645.31748713836 68.6666666666667 -59.7666666666667
2009 10 0 1303.09 46.45 4137.22 -1121.03 874.112434834519 7637.85367402015 68.6 -59.7833333333333
2009 10 2 1248.85 50.54 3517.94 -1209.53 871.936636300432 7643.17314542908 68.65 -59.8166666666667
2009 10 0 1481.36 51.62 8871.95 -1343.25 875.051397928025 7658.70847075376 68.7833333333333 -59.6833333333333
2009 10 0 1064.71 52.36 5452.58 -1273.76 877.899561132416 7653.49516748532 68.7333333333333 -59.6333333333333
2009 10 0 1675.34 48.76 8317.23 -1320.3 874.946637139174 7654.92615179413 68.75 -59.7
2009 10 0 1732.92 53.69 7176.39 -1244.11 875.508300501514 7651.24565554594 68.7166666666667 -59.7
2009 10 2 735.59 52.95 2262.58 -1048.6 879.262415042546 7599.09663809882 68.25 -59.8
2009 10 1 879.97 53.22 3255.53 -1450.1 874.617576551717 7602.16607127882 68.2833333333333 -59.9
