"x" "y" "bathymetry"
950 7485 -1269.17037759525
951 7485 -1269.17037759525
952 7485 -1244.36397750518
953 7485 -1244.36397750518
954 7485 -1244.36397750518
955 7485 -1244.36397750518
956 7485 -1212.47875697631
957 7485 -1212.47875697631
958 7485 -1212.47875697631
959 7485 -1212.47875697631
960 7485 -1200.05381885982
961 7485 -1200.05381885982
962 7485 -1200.05381885982
963 7485 -1200.05381885982
964 7485 -1175.89172342621
965 7485 -1175.89172342621
966 7485 -1175.89172342621
967 7485 -1175.89172342621
968 7485 -1032.5569770082
969 7485 -1032.5569770082
970 7485 -1032.5569770082
971 7485 -1032.5569770082
972 7485 -871.297287592036
973 7485 -871.297287592036
974 7485 -871.297287592036
975 7485 -871.297287592036
976 7485 -802.234168893892
977 7485 -802.234168893892
978 7485 -802.234168893892
979 7485 -802.234168893892
980 7485 -848.658694399778
981 7485 -848.658694399778
982 7485 -848.658694399778
983 7485 -848.658694399778
984 7485 -843.513375716516
985 7485 -843.513375716516
986 7485 -843.513375716516
987 7485 -843.513375716516
988 7485 -850.243507350421
989 7485 -850.243507350421
990 7485 -850.243507350421
729 7486 -222.695009649894
730 7486 -222.695009649894
731 7486 -222.695009649894
732 7486 -341.610641550095
733 7486 -341.610641550095
734 7486 -341.610641550095
850 7486 -756.527857318327
851 7486 -756.527857318327
852 7486 -795.213522154572
853 7486 -795.213522154572
854 7486 -795.213522154572
855 7486 -795.213522154572
856 7486 -867.947483908253
857 7486 -867.947483908253
858 7486 -867.947483908253
859 7486 -867.947483908253
860 7486 -904.296202017137
861 7486 -904.296202017137
862 7486 -904.296202017137
863 7486 -904.296202017137
864 7486 -942.259356110693
865 7486 -942.259356110693
866 7486 -942.259356110693
867 7486 -942.259356110693
868 7486 -974.495803901111
869 7486 -974.495803901111
870 7486 -974.495803901111
946 7486 -1294.91215077397
947 7486 -1294.91215077397
948 7486 -1269.17037759525
949 7486 -1269.17037759525
950 7486 -1269.17037759525
951 7486 -1269.17037759525
952 7486 -1244.36397750518
953 7486 -1244.36397750518
954 7486 -1244.36397750518
955 7486 -1244.36397750518
956 7486 -1212.47875697631
957 7486 -1212.47875697631
958 7486 -1212.47875697631
959 7486 -1212.47875697631
960 7486 -1200.05381885982
961 7486 -1200.05381885982
962 7486 -1200.05381885982
963 7486 -1200.05381885982
964 7486 -1175.89172342621
965 7486 -1175.89172342621
966 7486 -1175.89172342621
967 7486 -1175.89172342621
968 7486 -1032.5569770082
969 7486 -1032.5569770082
970 7486 -1032.5569770082
971 7486 -1032.5569770082
972 7486 -871.297287592036
973 7486 -871.297287592036
974 7486 -871.297287592036
975 7486 -871.297287592036
976 7486 -802.234168893892
977 7486 -802.234168893892
978 7486 -802.234168893892
979 7486 -802.234168893892
980 7486 -848.658694399778
981 7486 -848.658694399778
982 7486 -848.658694399778
983 7486 -848.658694399778
984 7486 -843.513375716516
985 7486 -843.513375716516
986 7486 -843.513375716516
987 7486 -843.513375716516
988 7486 -850.243507350421
989 7486 -850.243507350421
990 7486 -850.243507350421
728 7487 -222.695009649894
729 7487 -222.695009649894
730 7487 -222.695009649894
731 7487 -222.695009649894
732 7487 -341.610641550095
733 7487 -341.610641550095
734 7487 -341.610641550095
735 7487 -341.610641550095
849 7487 -756.527857318327
850 7487 -756.527857318327
851 7487 -756.527857318327
852 7487 -795.213522154572
853 7487 -795.213522154572
854 7487 -795.213522154572
855 7487 -795.213522154572
856 7487 -867.947483908253
857 7487 -867.947483908253
858 7487 -867.947483908253
859 7487 -867.947483908253
860 7487 -904.296202017137
861 7487 -904.296202017137
862 7487 -904.296202017137
863 7487 -904.296202017137
864 7487 -942.259356110693
865 7487 -942.259356110693
866 7487 -942.259356110693
867 7487 -942.259356110693
868 7487 -974.495803901111
869 7487 -974.495803901111
946 7487 -1294.91215077397
947 7487 -1294.91215077397
948 7487 -1269.17037759525
949 7487 -1269.17037759525
950 7487 -1269.17037759525
951 7487 -1269.17037759525
952 7487 -1244.36397750518
953 7487 -1244.36397750518
954 7487 -1244.36397750518
955 7487 -1244.36397750518
956 7487 -1212.47875697631
957 7487 -1212.47875697631
958 7487 -1212.47875697631
959 7487 -1212.47875697631
960 7487 -1200.05381885982
961 7487 -1200.05381885982
962 7487 -1200.05381885982
963 7487 -1200.05381885982
964 7487 -1175.89172342621
965 7487 -1175.89172342621
966 7487 -1175.89172342621
967 7487 -1175.89172342621
968 7487 -1032.5569770082
969 7487 -1032.5569770082
970 7487 -1032.5569770082
971 7487 -1032.5569770082
972 7487 -871.297287592036
973 7487 -871.297287592036
974 7487 -871.297287592036
975 7487 -871.297287592036
976 7487 -802.234168893892
977 7487 -802.234168893892
978 7487 -802.234168893892
979 7487 -802.234168893892
980 7487 -848.658694399778
981 7487 -848.658694399778
982 7487 -848.658694399778
983 7487 -848.658694399778
984 7487 -843.513375716516
985 7487 -843.513375716516
986 7487 -843.513375716516
987 7487 -843.513375716516
988 7487 -850.243507350421
989 7487 -850.243507350421
728 7488 -222.695009649894
729 7488 -222.695009649894
730 7488 -222.695009649894
731 7488 -222.695009649894
732 7488 -341.610641550095
733 7488 -341.610641550095
734 7488 -341.610641550095
735 7488 -341.610641550095
736 7488 -408.708273153999
849 7488 -756.527857318327
850 7488 -756.527857318327
851 7488 -756.527857318327
852 7488 -795.213522154572
853 7488 -795.213522154572
854 7488 -795.213522154572
855 7488 -795.213522154572
856 7488 -867.947483908253
857 7488 -867.947483908253
858 7488 -867.947483908253
859 7488 -867.947483908253
860 7488 -904.296202017137
861 7488 -904.296202017137
862 7488 -904.296202017137
863 7488 -904.296202017137
946 7488 -1294.91215077397
947 7488 -1294.91215077397
948 7488 -1269.17037759525
949 7488 -1269.17037759525
950 7488 -1269.17037759525
951 7488 -1269.17037759525
952 7488 -1244.36397750518
953 7488 -1244.36397750518
954 7488 -1244.36397750518
955 7488 -1244.36397750518
956 7488 -1212.47875697631
957 7488 -1212.47875697631
958 7488 -1212.47875697631
959 7488 -1212.47875697631
960 7488 -1200.05381885982
961 7488 -1200.05381885982
962 7488 -1200.05381885982
963 7488 -1200.05381885982
964 7488 -1175.89172342621
965 7488 -1175.89172342621
966 7488 -1175.89172342621
967 7488 -1175.89172342621
968 7488 -1032.5569770082
969 7488 -1032.5569770082
970 7488 -1032.5569770082
971 7488 -1032.5569770082
972 7488 -871.297287592036
973 7488 -871.297287592036
974 7488 -871.297287592036
975 7488 -871.297287592036
976 7488 -802.234168893892
977 7488 -802.234168893892
978 7488 -802.234168893892
979 7488 -802.234168893892
980 7488 -848.658694399778
981 7488 -848.658694399778
982 7488 -848.658694399778
983 7488 -848.658694399778
984 7488 -843.513375716516
985 7488 -843.513375716516
986 7488 -843.513375716516
987 7488 -843.513375716516
988 7488 -850.243507350421
727 7489 -33.2266528880616
728 7489 -329.017465205969
729 7489 -329.017465205969
730 7489 -329.017465205969
731 7489 -329.017465205969
732 7489 -468.271858173372
733 7489 -468.271858173372
734 7489 -468.271858173372
735 7489 -468.271858173372
736 7489 -288.204297916641
848 7489 -823.988688841389
849 7489 -823.988688841389
850 7489 -823.988688841389
851 7489 -823.988688841389
852 7489 -887.252896408034
853 7489 -887.252896408034
854 7489 -887.252896408034
855 7489 -887.252896408034
856 7489 -944.437136516116
857 7489 -944.437136516116
858 7489 -944.437136516116
859 7489 -944.437136516116
860 7489 -980.511695749522
861 7489 -980.511695749522
862 7489 -980.511695749522
946 7489 -1297.29142364793
947 7489 -1297.29142364793
948 7489 -1269.16659848715
949 7489 -1269.16659848715
950 7489 -1269.16659848715
951 7489 -1269.16659848715
952 7489 -1244.4450968669
953 7489 -1244.4450968669
954 7489 -1244.4450968669
955 7489 -1244.4450968669
956 7489 -1212.81485820538
957 7489 -1212.81485820538
958 7489 -1212.81485820538
959 7489 -1212.81485820538
960 7489 -1192.99158554281
961 7489 -1192.99158554281
962 7489 -1192.99158554281
963 7489 -1192.99158554281
964 7489 -1147.25520384466
965 7489 -1147.25520384466
966 7489 -1147.25520384466
967 7489 -1147.25520384466
968 7489 -991.436072265691
969 7489 -991.436072265691
970 7489 -991.436072265691
971 7489 -991.436072265691
972 7489 -866.508728594195
973 7489 -866.508728594195
974 7489 -866.508728594195
975 7489 -866.508728594195
976 7489 -828.170199885586
977 7489 -828.170199885586
978 7489 -828.170199885586
979 7489 -828.170199885586
980 7489 -841.522172078904
981 7489 -841.522172078904
982 7489 -841.522172078904
983 7489 -841.522172078904
984 7489 -839.879358405619
985 7489 -839.879358405619
986 7489 -839.879358405619
987 7489 -839.879358405619
988 7489 -802.109060518647
727 7490 -33.2266528880616
728 7490 -329.017465205969
729 7490 -329.017465205969
730 7490 -329.017465205969
731 7490 -329.017465205969
732 7490 -468.271858173372
733 7490 -468.271858173372
734 7490 -468.271858173372
735 7490 -468.271858173372
736 7490 -288.204297916641
848 7490 -823.988688841389
849 7490 -823.988688841389
850 7490 -823.988688841389
851 7490 -823.988688841389
852 7490 -887.252896408034
853 7490 -887.252896408034
854 7490 -887.252896408034
855 7490 -887.252896408034
856 7490 -944.437136516116
857 7490 -944.437136516116
858 7490 -944.437136516116
859 7490 -944.437136516116
860 7490 -980.511695749522
946 7490 -1297.29142364793
947 7490 -1297.29142364793
948 7490 -1269.16659848715
949 7490 -1269.16659848715
950 7490 -1269.16659848715
951 7490 -1269.16659848715
952 7490 -1244.4450968669
953 7490 -1244.4450968669
954 7490 -1244.4450968669
955 7490 -1244.4450968669
956 7490 -1212.81485820538
957 7490 -1212.81485820538
958 7490 -1212.81485820538
959 7490 -1212.81485820538
960 7490 -1192.99158554281
961 7490 -1192.99158554281
962 7490 -1192.99158554281
963 7490 -1192.99158554281
964 7490 -1147.25520384466
965 7490 -1147.25520384466
966 7490 -1147.25520384466
967 7490 -1147.25520384466
968 7490 -991.436072265691
969 7490 -991.436072265691
970 7490 -991.436072265691
971 7490 -991.436072265691
972 7490 -866.508728594195
973 7490 -866.508728594195
974 7490 -866.508728594195
975 7490 -866.508728594195
976 7490 -828.170199885586
977 7490 -828.170199885586
978 7490 -828.170199885586
979 7490 -828.170199885586
980 7490 -841.522172078904
981 7490 -841.522172078904
982 7490 -841.522172078904
983 7490 -841.522172078904
984 7490 -839.879358405619
985 7490 -839.879358405619
986 7490 -839.879358405619
987 7490 -839.879358405619
988 7490 -802.109060518647
727 7491 -33.2266528880616
728 7491 -329.017465205969
729 7491 -329.017465205969
730 7491 -329.017465205969
731 7491 -329.017465205969
732 7491 -468.271858173372
733 7491 -468.271858173372
734 7491 -468.271858173372
735 7491 -468.271858173372
736 7491 -288.204297916641
848 7491 -823.988688841389
849 7491 -823.988688841389
850 7491 -823.988688841389
851 7491 -823.988688841389
852 7491 -887.252896408034
853 7491 -887.252896408034
854 7491 -887.252896408034
855 7491 -887.252896408034
856 7491 -944.437136516116
857 7491 -944.437136516116
945 7491 -1297.29142364793
946 7491 -1297.29142364793
947 7491 -1297.29142364793
948 7491 -1269.16659848715
949 7491 -1269.16659848715
950 7491 -1269.16659848715
951 7491 -1269.16659848715
952 7491 -1244.4450968669
953 7491 -1244.4450968669
954 7491 -1244.4450968669
955 7491 -1244.4450968669
956 7491 -1212.81485820538
957 7491 -1212.81485820538
958 7491 -1212.81485820538
959 7491 -1212.81485820538
960 7491 -1192.99158554281
961 7491 -1192.99158554281
962 7491 -1192.99158554281
963 7491 -1192.99158554281
964 7491 -1147.25520384466
965 7491 -1147.25520384466
966 7491 -1147.25520384466
967 7491 -1147.25520384466
968 7491 -991.436072265691
969 7491 -991.436072265691
970 7491 -991.436072265691
971 7491 -991.436072265691
972 7491 -866.508728594195
973 7491 -866.508728594195
974 7491 -866.508728594195
975 7491 -866.508728594195
976 7491 -828.170199885586
977 7491 -828.170199885586
978 7491 -828.170199885586
979 7491 -828.170199885586
980 7491 -841.522172078904
981 7491 -841.522172078904
982 7491 -841.522172078904
983 7491 -841.522172078904
984 7491 -839.879358405619
985 7491 -839.879358405619
986 7491 -839.879358405619
987 7491 -839.879358405619
988 7491 -802.109060518647
728 7492 -329.017465205969
729 7492 -329.017465205969
730 7492 -329.017465205969
731 7492 -329.017465205969
732 7492 -468.271858173372
733 7492 -468.271858173372
734 7492 -468.271858173372
735 7492 -468.271858173372
736 7492 -288.204297916641
849 7492 -823.988688841389
850 7492 -823.988688841389
851 7492 -823.988688841389
852 7492 -887.252896408034
853 7492 -887.252896408034
854 7492 -887.252896408034
855 7492 -887.252896408034
856 7492 -944.437136516116
857 7492 -944.437136516116
945 7492 -1297.29142364793
946 7492 -1297.29142364793
947 7492 -1297.29142364793
948 7492 -1269.16659848715
949 7492 -1269.16659848715
950 7492 -1269.16659848715
951 7492 -1269.16659848715
952 7492 -1244.4450968669
953 7492 -1244.4450968669
954 7492 -1244.4450968669
955 7492 -1244.4450968669
956 7492 -1212.81485820538
957 7492 -1212.81485820538
958 7492 -1212.81485820538
959 7492 -1212.81485820538
960 7492 -1192.99158554281
961 7492 -1192.99158554281
962 7492 -1192.99158554281
963 7492 -1192.99158554281
964 7492 -1147.25520384466
965 7492 -1147.25520384466
966 7492 -1147.25520384466
967 7492 -1147.25520384466
968 7492 -991.436072265691
969 7492 -991.436072265691
970 7492 -991.436072265691
971 7492 -991.436072265691
972 7492 -866.508728594195
973 7492 -866.508728594195
974 7492 -866.508728594195
975 7492 -866.508728594195
976 7492 -828.170199885586
977 7492 -828.170199885586
978 7492 -828.170199885586
979 7492 -828.170199885586
980 7492 -841.522172078904
981 7492 -841.522172078904
982 7492 -841.522172078904
983 7492 -841.522172078904
984 7492 -839.879358405619
985 7492 -839.879358405619
986 7492 -839.879358405619
987 7492 -839.879358405619
988 7492 -802.109060518647
728 7493 -583.819058191317
729 7493 -583.819058191317
730 7493 -583.819058191317
731 7493 -583.819058191317
732 7493 -558.674146919857
733 7493 -558.674146919857
734 7493 -558.674146919857
735 7493 -558.674146919857
849 7493 -918.246698371774
850 7493 -918.246698371774
851 7493 -918.246698371774
852 7493 -977.379083858505
853 7493 -977.379083858505
854 7493 -977.379083858505
855 7493 -977.379083858505
856 7493 -1002.29711966346
945 7493 -1289.28444503302
946 7493 -1289.28444503302
947 7493 -1289.28444503302
948 7493 -1261.2376541494
949 7493 -1261.2376541494
950 7493 -1261.2376541494
951 7493 -1261.2376541494
952 7493 -1239.3972468962
953 7493 -1239.3972468962
954 7493 -1239.3972468962
955 7493 -1239.3972468962
956 7493 -1204.96270128142
957 7493 -1204.96270128142
958 7493 -1204.96270128142
959 7493 -1204.96270128142
960 7493 -1154.94520168904
961 7493 -1154.94520168904
962 7493 -1154.94520168904
963 7493 -1154.94520168904
964 7493 -1129.76591624342
965 7493 -1129.76591624342
966 7493 -1129.76591624342
967 7493 -1129.76591624342
968 7493 -984.855293437452
969 7493 -984.855293437452
970 7493 -984.855293437452
971 7493 -984.855293437452
972 7493 -901.331991936848
973 7493 -901.331991936848
974 7493 -901.331991936848
975 7493 -901.331991936848
976 7493 -872.7895614017
977 7493 -872.7895614017
978 7493 -872.7895614017
979 7493 -872.7895614017
980 7493 -846.994154841263
981 7493 -846.994154841263
982 7493 -846.994154841263
983 7493 -846.994154841263
984 7493 -817.116871066765
985 7493 -817.116871066765
986 7493 -817.116871066765
987 7493 -817.116871066765
729 7494 -583.819058191317
730 7494 -583.819058191317
731 7494 -583.819058191317
732 7494 -558.674146919857
733 7494 -558.674146919857
734 7494 -558.674146919857
850 7494 -918.246698371774
851 7494 -918.246698371774
852 7494 -977.379083858505
853 7494 -977.379083858505
854 7494 -977.379083858505
855 7494 -977.379083858505
862 7494 -1027.4337712887
863 7494 -1027.4337712887
945 7494 -1289.28444503302
946 7494 -1289.28444503302
947 7494 -1289.28444503302
948 7494 -1261.2376541494
949 7494 -1261.2376541494
950 7494 -1261.2376541494
951 7494 -1261.2376541494
952 7494 -1239.3972468962
953 7494 -1239.3972468962
954 7494 -1239.3972468962
955 7494 -1239.3972468962
956 7494 -1204.96270128142
957 7494 -1204.96270128142
958 7494 -1204.96270128142
959 7494 -1204.96270128142
960 7494 -1154.94520168904
961 7494 -1154.94520168904
962 7494 -1154.94520168904
963 7494 -1154.94520168904
964 7494 -1129.76591624342
965 7494 -1129.76591624342
966 7494 -1129.76591624342
967 7494 -1129.76591624342
968 7494 -984.855293437452
969 7494 -984.855293437452
970 7494 -984.855293437452
971 7494 -984.855293437452
972 7494 -901.331991936848
973 7494 -901.331991936848
974 7494 -901.331991936848
975 7494 -901.331991936848
976 7494 -872.7895614017
977 7494 -872.7895614017
978 7494 -872.7895614017
979 7494 -872.7895614017
980 7494 -846.994154841263
981 7494 -846.994154841263
982 7494 -846.994154841263
983 7494 -846.994154841263
984 7494 -817.116871066765
985 7494 -817.116871066765
986 7494 -817.116871066765
987 7494 -817.116871066765
852 7495 -977.379083858505
853 7495 -977.379083858505
860 7495 -1027.4337712887
861 7495 -1027.4337712887
862 7495 -1027.4337712887
863 7495 -1027.4337712887
864 7495 -1063.30673624764
865 7495 -1063.30673624764
945 7495 -1289.28444503302
946 7495 -1289.28444503302
947 7495 -1289.28444503302
948 7495 -1261.2376541494
949 7495 -1261.2376541494
950 7495 -1261.2376541494
951 7495 -1261.2376541494
952 7495 -1239.3972468962
953 7495 -1239.3972468962
954 7495 -1239.3972468962
955 7495 -1239.3972468962
956 7495 -1204.96270128142
957 7495 -1204.96270128142
958 7495 -1204.96270128142
959 7495 -1204.96270128142
960 7495 -1154.94520168904
961 7495 -1154.94520168904
962 7495 -1154.94520168904
963 7495 -1154.94520168904
964 7495 -1129.76591624342
965 7495 -1129.76591624342
966 7495 -1129.76591624342
967 7495 -1129.76591624342
968 7495 -984.855293437452
969 7495 -984.855293437452
970 7495 -984.855293437452
971 7495 -984.855293437452
972 7495 -901.331991936848
973 7495 -901.331991936848
974 7495 -901.331991936848
975 7495 -901.331991936848
976 7495 -872.7895614017
977 7495 -872.7895614017
978 7495 -872.7895614017
979 7495 -872.7895614017
980 7495 -846.994154841263
981 7495 -846.994154841263
982 7495 -846.994154841263
983 7495 -846.994154841263
984 7495 -817.116871066765
985 7495 -817.116871066765
986 7495 -817.116871066765
987 7495 -817.116871066765
859 7496 -1002.29711966346
860 7496 -1027.4337712887
861 7496 -1027.4337712887
862 7496 -1027.4337712887
863 7496 -1027.4337712887
864 7496 -1063.30673624764
865 7496 -1063.30673624764
866 7496 -1063.30673624764
945 7496 -1289.28444503302
946 7496 -1289.28444503302
947 7496 -1289.28444503302
948 7496 -1261.2376541494
949 7496 -1261.2376541494
950 7496 -1261.2376541494
951 7496 -1261.2376541494
952 7496 -1239.3972468962
953 7496 -1239.3972468962
954 7496 -1239.3972468962
955 7496 -1239.3972468962
956 7496 -1204.96270128142
957 7496 -1204.96270128142
958 7496 -1204.96270128142
959 7496 -1204.96270128142
960 7496 -1154.94520168904
961 7496 -1154.94520168904
962 7496 -1154.94520168904
963 7496 -1154.94520168904
964 7496 -1129.76591624342
965 7496 -1129.76591624342
966 7496 -1129.76591624342
967 7496 -1129.76591624342
968 7496 -984.855293437452
969 7496 -984.855293437452
970 7496 -984.855293437452
971 7496 -984.855293437452
972 7496 -901.331991936848
973 7496 -901.331991936848
974 7496 -901.331991936848
975 7496 -901.331991936848
976 7496 -872.7895614017
977 7496 -872.7895614017
978 7496 -872.7895614017
979 7496 -872.7895614017
980 7496 -846.994154841263
981 7496 -846.994154841263
982 7496 -846.994154841263
983 7496 -846.994154841263
984 7496 -817.116871066765
985 7496 -817.116871066765
986 7496 -817.116871066765
987 7496 -817.116871066765
858 7497 -1074.22062067798
859 7497 -1074.22062067798
860 7497 -1101.80073955318
861 7497 -1101.80073955318
862 7497 -1101.80073955318
863 7497 -1101.80073955318
864 7497 -1123.73447872842
865 7497 -1123.73447872842
866 7497 -1123.73447872842
867 7497 -1123.73447872842
946 7497 -1272.02247990105
947 7497 -1272.02247990105
948 7497 -1248.58336147051
949 7497 -1248.58336147051
950 7497 -1248.58336147051
951 7497 -1248.58336147051
952 7497 -1218.08579962888
953 7497 -1218.08579962888
954 7497 -1218.08579962888
955 7497 -1218.08579962888
956 7497 -1166.91138293839
957 7497 -1166.91138293839
958 7497 -1166.91138293839
959 7497 -1166.91138293839
960 7497 -1142.25332804003
961 7497 -1142.25332804003
962 7497 -1142.25332804003
963 7497 -1142.25332804003
964 7497 -1108.16804942024
965 7497 -1108.16804942024
966 7497 -1108.16804942024
967 7497 -1108.16804942024
968 7497 -982.651033246893
969 7497 -982.651033246893
970 7497 -982.651033246893
971 7497 -982.651033246893
972 7497 -901.781392890863
973 7497 -901.781392890863
974 7497 -901.781392890863
975 7497 -901.781392890863
976 7497 -858.093646063774
977 7497 -858.093646063774
978 7497 -858.093646063774
979 7497 -858.093646063774
980 7497 -811.530880129574
981 7497 -811.530880129574
982 7497 -811.530880129574
983 7497 -811.530880129574
984 7497 -790.570073407584
985 7497 -790.570073407584
986 7497 -790.570073407584
858 7498 -1074.22062067798
859 7498 -1074.22062067798
860 7498 -1101.80073955318
861 7498 -1101.80073955318
862 7498 -1101.80073955318
863 7498 -1101.80073955318
864 7498 -1123.73447872842
865 7498 -1123.73447872842
866 7498 -1123.73447872842
867 7498 -1123.73447872842
948 7498 -1248.58336147051
949 7498 -1248.58336147051
950 7498 -1248.58336147051
951 7498 -1248.58336147051
952 7498 -1218.08579962888
953 7498 -1218.08579962888
954 7498 -1218.08579962888
955 7498 -1218.08579962888
956 7498 -1166.91138293839
957 7498 -1166.91138293839
958 7498 -1166.91138293839
959 7498 -1166.91138293839
960 7498 -1142.25332804003
961 7498 -1142.25332804003
962 7498 -1142.25332804003
963 7498 -1142.25332804003
964 7498 -1108.16804942024
965 7498 -1108.16804942024
966 7498 -1108.16804942024
967 7498 -1108.16804942024
968 7498 -982.651033246893
969 7498 -982.651033246893
970 7498 -982.651033246893
971 7498 -982.651033246893
972 7498 -901.781392890863
973 7498 -901.781392890863
974 7498 -901.781392890863
975 7498 -901.781392890863
976 7498 -858.093646063774
977 7498 -858.093646063774
978 7498 -858.093646063774
979 7498 -858.093646063774
980 7498 -811.530880129574
981 7498 -811.530880129574
982 7498 -811.530880129574
983 7498 -811.530880129574
984 7498 -790.570073407584
985 7498 -790.570073407584
986 7498 -790.570073407584
858 7499 -1074.22062067798
859 7499 -1074.22062067798
860 7499 -1101.80073955318
861 7499 -1101.80073955318
862 7499 -1101.80073955318
863 7499 -1101.80073955318
864 7499 -1123.73447872842
865 7499 -1123.73447872842
866 7499 -1123.73447872842
867 7499 -1123.73447872842
950 7499 -1248.58336147051
951 7499 -1248.58336147051
952 7499 -1218.08579962888
953 7499 -1218.08579962888
954 7499 -1218.08579962888
955 7499 -1218.08579962888
956 7499 -1166.91138293839
957 7499 -1166.91138293839
958 7499 -1166.91138293839
959 7499 -1166.91138293839
960 7499 -1142.25332804003
961 7499 -1142.25332804003
962 7499 -1142.25332804003
963 7499 -1142.25332804003
964 7499 -1108.16804942024
965 7499 -1108.16804942024
966 7499 -1108.16804942024
967 7499 -1108.16804942024
968 7499 -982.651033246893
969 7499 -982.651033246893
970 7499 -982.651033246893
971 7499 -982.651033246893
972 7499 -901.781392890863
973 7499 -901.781392890863
974 7499 -901.781392890863
975 7499 -901.781392890863
976 7499 -858.093646063774
977 7499 -858.093646063774
978 7499 -858.093646063774
979 7499 -858.093646063774
980 7499 -811.530880129574
981 7499 -811.530880129574
982 7499 -811.530880129574
983 7499 -811.530880129574
984 7499 -790.570073407584
985 7499 -790.570073407584
986 7499 -790.570073407584
726 7500 -274.192575902934
727 7500 -274.192575902934
728 7500 -487.178175798544
729 7500 -487.178175798544
730 7500 -487.178175798544
858 7500 -1074.22062067798
859 7500 -1074.22062067798
860 7500 -1101.80073955318
861 7500 -1101.80073955318
862 7500 -1101.80073955318
863 7500 -1101.80073955318
864 7500 -1123.73447872842
865 7500 -1123.73447872842
866 7500 -1123.73447872842
867 7500 -1123.73447872842
951 7500 -1248.58336147051
952 7500 -1218.08579962888
953 7500 -1218.08579962888
954 7500 -1218.08579962888
955 7500 -1218.08579962888
956 7500 -1166.91138293839
957 7500 -1166.91138293839
958 7500 -1166.91138293839
959 7500 -1166.91138293839
960 7500 -1142.25332804003
961 7500 -1142.25332804003
962 7500 -1142.25332804003
963 7500 -1142.25332804003
964 7500 -1108.16804942024
965 7500 -1108.16804942024
966 7500 -1108.16804942024
967 7500 -1108.16804942024
968 7500 -982.651033246893
969 7500 -982.651033246893
970 7500 -982.651033246893
971 7500 -982.651033246893
972 7500 -901.781392890863
973 7500 -901.781392890863
974 7500 -901.781392890863
975 7500 -901.781392890863
976 7500 -858.093646063774
977 7500 -858.093646063774
978 7500 -858.093646063774
979 7500 -858.093646063774
980 7500 -811.530880129574
981 7500 -811.530880129574
982 7500 -811.530880129574
983 7500 -811.530880129574
984 7500 -790.570073407584
985 7500 -790.570073407584
986 7500 -790.570073407584
724 7501 -448.119714337945
725 7501 -448.119714337945
726 7501 -448.119714337945
727 7501 -448.119714337945
728 7501 -495.287888264195
729 7501 -495.287888264195
730 7501 -495.287888264195
731 7501 -495.287888264195
858 7501 -1153.00575923752
859 7501 -1153.00575923752
860 7501 -1179.60430791857
861 7501 -1179.60430791857
862 7501 -1179.60430791857
863 7501 -1179.60430791857
864 7501 -1202.25609119378
865 7501 -1202.25609119378
866 7501 -1202.25609119378
954 7501 -1173.64113017385
955 7501 -1173.64113017385
956 7501 -1146.23715954471
957 7501 -1146.23715954471
958 7501 -1146.23715954471
959 7501 -1146.23715954471
960 7501 -1100.61928959459
961 7501 -1100.61928959459
962 7501 -1100.61928959459
963 7501 -1100.61928959459
964 7501 -1032.80011939562
965 7501 -1032.80011939562
966 7501 -1032.80011939562
967 7501 -1032.80011939562
968 7501 -970.384922993248
969 7501 -970.384922993248
970 7501 -970.384922993248
971 7501 -970.384922993248
972 7501 -896.771410890559
973 7501 -896.771410890559
974 7501 -896.771410890559
975 7501 -896.771410890559
976 7501 -838.193905101023
977 7501 -838.193905101023
978 7501 -838.193905101023
979 7501 -838.193905101023
980 7501 -773.679607245206
981 7501 -773.679607245206
982 7501 -773.679607245206
983 7501 -773.679607245206
984 7501 -733.768235300678
985 7501 -733.768235300678
724 7502 -448.119714337945
725 7502 -448.119714337945
726 7502 -448.119714337945
727 7502 -448.119714337945
728 7502 -495.287888264195
729 7502 -495.287888264195
730 7502 -495.287888264195
731 7502 -495.287888264195
734 7502 -381.039058906983
735 7502 -381.039058906983
859 7502 -1153.00575923752
860 7502 -1179.60430791857
861 7502 -1179.60430791857
862 7502 -1179.60430791857
863 7502 -1179.60430791857
864 7502 -1202.25609119378
865 7502 -1202.25609119378
866 7502 -1202.25609119378
959 7502 -1146.23715954471
960 7502 -1100.61928959459
961 7502 -1100.61928959459
962 7502 -1100.61928959459
963 7502 -1100.61928959459
964 7502 -1032.80011939562
965 7502 -1032.80011939562
966 7502 -1032.80011939562
967 7502 -1032.80011939562
968 7502 -970.384922993248
969 7502 -970.384922993248
970 7502 -970.384922993248
971 7502 -970.384922993248
972 7502 -896.771410890559
973 7502 -896.771410890559
974 7502 -896.771410890559
975 7502 -896.771410890559
976 7502 -838.193905101023
977 7502 -838.193905101023
978 7502 -838.193905101023
979 7502 -838.193905101023
980 7502 -773.679607245206
981 7502 -773.679607245206
982 7502 -773.679607245206
983 7502 -773.679607245206
984 7502 -733.768235300678
985 7502 -733.768235300678
723 7503 -18.1989993856231
724 7503 -448.119714337945
725 7503 -448.119714337945
726 7503 -448.119714337945
727 7503 -448.119714337945
728 7503 -495.287888264195
729 7503 -495.287888264195
730 7503 -495.287888264195
731 7503 -495.287888264195
732 7503 -381.039058906983
733 7503 -381.039058906983
734 7503 -381.039058906983
735 7503 -381.039058906983
736 7503 -272.827831555445
737 7503 -272.827831555445
860 7503 -1179.60430791857
861 7503 -1179.60430791857
